ID,Unit,Passed,Equality Limit,Upper Limit,Lower Limit,Value
H_LIDAR_P12VD_2,A,True, ,13.2,10.8,11.945696
RLAY24_2_PLUS_2,A,, ,24.5,23.5,
P5VK_2,A,True, ,5.5,4.5,4.9993608
SERVICE_2,A,,1, , ,
LEFT_CAM_P5VC_2,A,True, ,5.5,4.5,4.9944975
RLAY24_2_MINUS_2,A,, ,24.5,23.5,
DUT_CURRENT_2,A,True, ,2.1,0.8,0.9374
P5VG_2,A,True, ,5.5,4.5,4.9991957
C_ANL_2,A,, ,2.5,2.4,
TRACTION_ENCODER_P5VJ_2,A,True, ,5.5,4.5,4.9992973
SLANTED_LIDAR_P12VB_2,A,True, ,13.2,10.8,11.944312
P5VE_2,A,True, ,5.5,4.5,4.9957165
STEERING_3V_P3V3A_2,A,True, ,3.5,3.1,3.3246954
USB_5V_1B_2,A,True, ,5.5,4.5,4.9541683
ESTOP1_OUT_2,A,, ,0.1,0.0,
C_ANH_2,A,, ,2.5,2.4,
IFM_LEFT_P24VD_2,A,True, ,24.5,23.5,24.4753
LEFT_IFM_2,A,,1, , ,
PL_LIDAR_2,A,,1, , ,
STEERING_P5VH_2,A,True, ,5.5,4.5,4.9990815
FRONT_IFM_2,A,,1, , ,
SWITCH_2,A,,1, , ,
RLAY24_1_MINUS_2,A,, ,24.5,23.5,
_4_20MA_IN_1_2,A,, ,3.2,2.4,
RLAY12_2_MINUS_2,A,, ,13.2,10.8,
IFM_RIGHT_P24VB_2,A,True, ,24.5,23.5,24.4753
DUT_VOLTAGE_2,A,True, ,36.1,35.9,35.997
RLAY12_2_PLUS_2,A,, ,13.2,10.8,
ABSOLUTE_ENCODER_P5VI_2,A,True, ,5.5,4.5,4.9992338
STER_CUR_2,A,, ,3.5,3.1,
FRONT_CAM_P5VA_2,A,True, ,5.5,4.5,4.9808851
RLAY12_1_MINUS_2,A,, ,13.2,10.8,
RIGHT_IFM_2,A,,1, , ,
P5VD_2,A,True, ,5.5,4.5,4.9957292
P12VC_3,A,True, ,13.2,10.8,11.959892
FAN_P12VA_3,A,True, ,13.2,10.8,11.957556
EXT_LTE_MODEM__USB_5V_1A_3,A,True, ,5.5,4.5,4.9532033
P24VA_3,A,True, ,24.5,23.5,24.295133
IFM_FRONT_P24VC_3,A,True, ,24.5,23.5,24.295646
STRT_PAUSE_P3V3B_3,A,True, ,3.5,3.1,3.3229557
H_LIDAR_P12VD_3,A,True, ,13.2,10.8,11.961213
LEFT_CAM_P5VC_3,A,True, ,5.5,4.5,4.9944467
DUT_CURRENT_3,A,True, ,1.6,0.8,1.2476
P5VG_3,A,True, ,5.5,4.5,4.9994497
TRACTION_ENCODER_P5VJ_3,A,True, ,5.5,4.5,4.9997418
SLANTED_LIDAR_P12VB_3,A,True, ,13.2,10.8,11.959664
P5VE_3,A,True, ,5.5,4.5,4.9958561
STEERING_3V_P3V3A_3,A,True, ,3.5,3.1,3.3244795
USB_5V_1B_3,A,True, ,5.5,4.5,4.9544477
ESTOP1_OUT_3,A,, ,24.5,20.5,
IFM_LEFT_P24VD_3,A,True, ,24.5,23.5,24.296159
P5VF_3,A,True, ,5.5,4.5,4.9819136
STEERING_P5VH_3,A,True, ,5.5,4.5,4.9995259
P5VD_3,A,True, ,5.5,4.5,4.9957673
P5VK_3,A,True, ,5.5,4.5,4.9997291
IFM_RIGHT_P24VB_3,A,True, ,24.5,23.5,24.296288
DUT_VOLTAGE_3,A,True, ,24.1,23.9,23.995
ABSOLUTE_ENCODER_P5VI_3,A,True, ,5.5,4.5,4.9994243
FRONT_CAM_P5VA_3,A,True, ,5.5,4.5,4.9808851
RIGHT_CAM_P5VB_3,A,True, ,5.5,4.5,4.965622
ESTOP1_OUT_4,A,, ,0.1,0.0,
