ID,Unit,Passed,Equality Limit,Upper Limit,Lower Limit,Value
P12VC_2,A,True, ,13.2,10.8,11.94468
FAN_P12VA_2,A,True, ,13.2,10.8,11.943499
EXT_LTE_MODEM__USB_5V_1A_2,A,True, ,5.5,4.5,4.9530636
P24VA_2,A,True, ,24.5,23.5,24.4753
RLAY24_1_PLUS_2,A,, ,24.5,23.5,
_4_20MA_IN_2_2,A,True, ,3.2,2.4,2.7
SL_LIDAR_2,A,True,1, , ,1
IFM_FRONT_P24VC_2,A,True, ,24.5,23.5,24.475428
P5VF_2,A,True, ,5.5,4.5,4.9821676
STRT_PAUSE_P3V3B_2,A,True, ,3.5,3.1,3.3223716
RLAY12_1_PLUS_2,A,, ,13.2,10.8,
H_LIDAR_P12VD_2,A,True, ,13.2,10.8,11.944629
RLAY24_2_PLUS_2,A,, ,24.5,23.5,
P5VK_2,A,True, ,5.5,4.5,4.9995513
SERVICE_2,A,True,1, , ,1
LEFT_CAM_P5VC_2,A,True, ,5.5,4.5,4.9946244
RLAY24_2_MINUS_2,A,, ,24.5,23.5,
DUT_CURRENT_2,A,True, ,2.1,0.8,0.8773
P5VG_2,A,True, ,5.5,4.5,4.9994116
C_ANL_2,A,True, ,2.5,2.4,2.4527018
TRACTION_ENCODER_P5VJ_2,A,True, ,5.5,4.5,4.9995513
SLANTED_LIDAR_P12VB_2,A,True, ,13.2,10.8,11.943499
RIGHT_CAM_P5VB_2,A,True, ,5.5,4.5,4.9659267
STEERING_3V_P3V3A_2,A,True, ,3.5,3.1,3.3238827
USB_5V_1B_2,A,True, ,5.5,4.5,4.954308
ESTOP1_OUT_2,A,True, ,0.1,0.0,0.000390653
C_ANH_2,A,True, ,2.5,2.4,2.4527018
IFM_LEFT_P24VD_2,A,True, ,24.5,23.5,24.475813
LEFT_IFM_2,A,True,1, , ,1
PL_LIDAR_2,A,True,1, , ,1
STEERING_P5VH_2,A,True, ,5.5,4.5,4.9994497
P5VD_2,A,True, ,5.5,4.5,4.9959958
SWITCH_2,A,True,1, , ,1
RLAY24_1_MINUS_2,A,, ,24.5,23.5,
_4_20MA_IN_1_2,A,True, ,3.2,2.4,2.8
RLAY12_2_MINUS_2,A,, ,13.2,10.8,
IFM_RIGHT_P24VB_2,A,True, ,24.5,23.5,24.475428
DUT_VOLTAGE_2,A,True, ,36.1,35.9,35.995
FRONT_IFM_2,A,True,1, , ,1
RLAY12_2_PLUS_2,A,, ,13.2,10.8,
ABSOLUTE_ENCODER_P5VI_2,A,True, ,5.5,4.5,4.9995386
STER_CUR_2,A,True, ,3.5,3.1,3.2
FRONT_CAM_P5VA_2,A,True, ,5.5,4.5,4.9811264
RIGHT_IFM_2,A,True,1, , ,1
RLAY12_1_MINUS_2,A,, ,13.2,10.8,
P12VC_3,A,True, ,13.2,10.8,11.964286
FAN_P12VA_3,A,True, ,13.2,10.8,11.964413
EXT_LTE_MODEM__USB_5V_1A_3,A,True, ,5.5,4.5,4.9531271
P24VA_3,A,True, ,24.5,23.5,24.296031
IFM_FRONT_P24VC_3,A,True, ,24.5,23.5,24.297314
STRT_PAUSE_P3V3B_3,A,True, ,3.5,3.1,3.3223081
H_LIDAR_P12VD_3,A,True, ,13.2,10.8,11.961073
LEFT_CAM_P5VC_3,A,True, ,5.5,4.5,4.9947641
DUT_CURRENT_3,A,True, ,1.6,0.8,1.2538
P5VG_3,A,True, ,5.5,4.5,4.9996148
TRACTION_ENCODER_P5VJ_3,A,True, ,5.5,4.5,4.9995767
SLANTED_LIDAR_P12VB_3,A,True, ,13.2,10.8,11.964984
P5VE_3,A,True, ,5.5,4.5,4.996072
STEERING_3V_P3V3A_3,A,True, ,3.5,3.1,3.3238319
USB_5V_1B_3,A,True, ,5.5,4.5,4.9543334
ESTOP1_OUT_3,A,True, ,24.5,20.5,22.466731
IFM_LEFT_P24VD_3,A,True, ,24.5,23.5,24.297571
P5VF_3,A,True, ,5.5,4.5,4.9821549
STEERING_P5VH_3,A,True, ,5.5,4.5,4.9996021
P5VD_3,A,True, ,5.5,4.5,4.9960339
P5VK_3,A,True, ,5.5,4.5,4.9997291
IFM_RIGHT_P24VB_3,A,True, ,24.5,23.5,24.297058
DUT_VOLTAGE_3,A,True, ,24.1,23.9,23.995
ABSOLUTE_ENCODER_P5VI_3,A,True, ,5.5,4.5,4.9995386
FRONT_CAM_P5VA_3,A,True, ,5.5,4.5,4.9813549
RIGHT_CAM_P5VB_3,A,True, ,5.5,4.5,4.9661172
ESTOP1_OUT_4,A,True, ,0.1,0.0,0.1
